@relation PaleoTrain

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute label {Line,Arc,Ellipse,Circle,Curve,Helix,Spiral,Complex,Polyline}

@data
0.193863,0.030815,0.344238,4.005563,1.304706,0.156342,1.000413,125.936492,1.304706,0.162661,5.27862,0.141651,0.983272,2.656416,1,-0.187574,21.707873,514.451192,28.738806,4.610028,0.469174,50.363631,7218.833136,0.775384,0,1,0,0,0.196863,0.121251,0.161883,0.107594,1,0.65275,0.307923,2,2,0.5,6,0.774525,1.054874,0.750512,0.791695,0.375042,0.484222,0.510793,0.645189,0.972973,0.481481,0.364865,9,13.507797,0.681228,0.808554,0.898701,0.949664,0.853465,0.698627,0.864044,0.776518,0.909842,1.467938,0.319885,-0.83205,0.5547,156.310588,0.808019,80.430094,0.621658,0.783289,518.35312,19.046951,21.685293,11.218643,0.022621,8.814696,0.036745,6.444766,3.316174,0.514553,12204,9.409519,0.878335,6.250657,-3.788895,Spiral
0.229512,0.017333,0.738615,5.106756,1.23331,0.073143,2.391894,277.362579,1.23331,0.325323,18.769109,0.181548,0.995675,4.25,1,-0.137008,62.655511,1712.262,69.998746,6.743086,0.325181,95.880648,16847.433426,0.837197,0.045451,2,6.526272,0,0.134779,0.148386,9.752898,0.030253,1,0.580763,0.656861,1,1,0,5,0.748859,0.807766,0.681195,0.550246,0.321818,0.429744,0.347132,0.630867,0.963504,0.873963,0.233216,46,12.829137,0.484346,0.774754,0.802966,0.927377,0.744652,0.646777,0.834815,0.670328,0.90019,2.064638,0.256795,0.707107,0.707107,380.489159,0.803983,125.23977,0.463112,0.8863,1717.187642,26.703538,30.778775,10.414269,0.018585,19.331104,0.015551,13.711201,4.513105,0.329155,72336,11.189077,0.867596,7.448443,-3.985389,Spiral
0.201001,0.019471,0.685347,6.21754,1.255334,0.099595,-1.139396,208.062491,1.255334,0.342128,17.571154,0.16918,0.986749,3.301208,1,-0.153196,38.432526,1102.145047,52.287775,6.142078,0.378537,80.193579,12274.35339,0.985139,0.073538,15,0.647848,1,0.168209,0.098261,3.152515,0.021039,1,0.675222,0.756659,2,2,0,7,0.79185,0.79185,0.681162,0.539379,0.360127,0.454792,0.360127,0.66767,0.885,0.885,0.255043,23,13.003962,0.5478,0.800737,0.800737,0.919961,0.736646,0.683677,0.85381,0.683677,0.928094,1.825483,0.28777,0,-1,267.074896,0.846331,109.767937,-0.291524,-0.956563,1099.852969,20.718851,22.695715,7.781959,0.060932,13.809527,0.018838,10.019802,4.118144,0.411001,35400,10.474467,0.912897,7.002932,-2.79799,Spiral
0.223208,0.022502,0.37633,4.558581,1.25549,0.091759,-0.345093,162.585362,1.25549,0.325323,14.457293,0.161874,0.995476,3.323792,1,0.130949,35.66309,988.5476,40.61843,6.373926,0.423687,70.577002,12944.725807,0.890696,0.067562,16,0.685334,1,0.130701,0.139219,3.165041,0.045009,1,0.674774,1.255153,2,2,0.5,6,0.735339,0.819979,0.723426,0.593194,0.351859,0.478499,0.39236,0.661435,0.956522,0.902617,0.242138,18,13.189061,0.496051,0.778365,0.821067,0.940861,0.772511,0.678281,0.871417,0.715492,0.926191,2.015921,0.262215,0.894427,-0.447214,222.793626,0.807617,90.708324,0.970143,-0.242536,986.484743,-20.884,25.918764,10.163497,0.022219,25.918764,-0.02117,10.87535,4.427796,0.407141,24794,10.118357,-0.805748,6.894148,-3.806827,Spiral
0.259822,0.012121,0.317656,3.384974,1.350109,0.149373,-2.004513,373.590685,1.350109,0.146618,12.096046,0.076971,0.997735,2.797508,1,0.152843,92.071198,1396.29172,78.961759,5.660213,0.66273,192.35777,88055.295978,0.794551,0.064336,2,4.253667,0,0.206471,0.043367,1.390627,0.045863,1,0.681859,0.39207,1,1,0,5,0.641539,0.794873,0.718317,0.570971,0.339697,0.529503,0.420888,0.737143,0.823188,0.585505,0.339713,13,14.683868,0.683449,0.763695,0.824398,0.927687,0.764783,0.691044,0.90487,0.745972,0.975404,1.463167,0.359001,0.894427,0.447214,446.8568,0.882075,208.568933,-0.354799,-0.934943,1404.03491,-19.006158,19.625742,7.134381,0.096677,19.625742,-0.013537,6.731755,3.142024,0.466747,97980,11.492519,-0.96843,7.247105,-2.33638,Spiral
0.206558,0.017217,0.331053,3.107636,1.275977,0.090917,-2.87997,189.446562,1.275977,0.230038,13.361407,0.144092,0.996183,2.573792,1,-0.196803,36.486127,847.78506,53.594053,4.511469,0.185168,67.000308,6188.529145,0.642772,0.130807,3,4.267035,0,0.216206,0.1719,1.328947,0.096724,1,0.745563,0.248946,2,2,0.5,6,0.794962,0.79742,0.680696,0.542801,0.365614,0.459914,0.366745,0.675652,0.88587,0.850732,0.312925,5,12.954506,0.655542,0.800805,0.800897,0.922206,0.738592,0.689349,0.86082,0.689428,0.933436,1.525455,0.353579,-0.447214,0.894427,245.814971,0.724953,77.077883,0.70059,0.713564,845.794386,16.171611,16.699106,6.649898,0.060445,6.647546,0.01912,10.973244,3.440777,0.313561,29992,10.308686,0.968412,6.740276,-2.806021,Spiral
0.245601,0.01275,0.606682,7.618036,1.249263,0.132371,1.531062,327.258308,1.249263,0.314159,24.639505,0.177987,0.992164,3.375,1,-0.202548,74.000275,1434.822405,73.322975,4.423959,0.512665,123.267441,40886.245244,0.755841,0.107491,2,4.619193,0,0.21778,0.189331,0.291054,0.054995,1,0.597797,0.658514,2,2,0.5,6,0.718126,0.837178,0.716092,0.599497,0.345296,0.480829,0.40254,0.671462,0.813456,0.782757,0.280295,17,13.398732,0.6376,0.771369,0.83106,0.938224,0.77972,0.668986,0.867271,0.720754,0.924376,1.56838,0.380233,-0.707107,-0.707107,421.526986,0.887904,189.928934,-0.142158,0.989844,1430.846506,21.20575,21.237932,9.443533,0.102506,10.494971,0.01482,7.533589,3.394436,0.450574,86982,11.373456,0.998485,7.266022,-2.277832,Spiral
0.191335,0.017265,0.33082,3.960332,1.328444,0.134235,2.022802,345.71954,1.328444,0.325323,18.842834,0.108426,0.992234,3.375,1,-0.194608,61.903481,1531.438625,80.341434,4.300131,0.494466,127.503804,48101.214206,0.832554,0,1,0,0,0.196853,0.200988,0.365568,0.080128,1,0.701616,0.720459,2,2,0.5,6,0.767001,0.7957,0.706076,0.561824,0.393623,0.513197,0.408351,0.72683,0.805471,0.806088,0.255299,17,13.671656,0.624353,0.804846,0.819799,0.929287,0.761829,0.717384,0.89133,0.730711,0.959154,1.601659,0.356061,0,-1,420.576985,0.898283,205.572372,-0.330784,0.943707,1527.445323,21.20575,22.048832,8.412985,0.112885,10.590899,0.013883,7.430207,3.631785,0.488787,86198,11.364402,0.961763,7.331352,-2.181384,Spiral
0.186728,0.015625,0.430471,5.491201,1.295877,0.125831,1.917578,214.78594,1.295877,0.325323,20.820335,0.149478,0.993682,2.718584,1,-0.08825,35.469201,965.276972,48.141668,8.775067,0.328725,76.07398,19057.765869,1.135358,0.075946,17,0.943237,1,0.100763,0.188214,0.293101,0.145896,1,0.76727,0.46064,2,2,0.5,6,0.787235,0.821207,0.69849,0.573605,0.364134,0.462548,0.379848,0.662212,0.797101,0.827984,0.278246,18,13.260967,0.612592,0.80259,0.821339,0.931261,0.764881,0.692999,0.863452,0.709187,0.927186,1.632409,0.323438,0.5547,-0.83205,263.933704,0.895464,122.576507,-0.424225,0.905557,966.678338,17.669367,19.327065,5.697386,0.110066,13.903327,0.018278,7.886326,3.66258,0.464422,33990,10.433822,0.914229,6.873866,-2.20668,Spiral
0.20358,0.01339,0.607049,4.118301,1.273853,0.11261,2.021562,277.742687,1.273853,0.143275,10.700537,0.171981,0.997466,2.75,1,-0.106133,51.764154,1183.997736,72.161217,8.3039,0.374267,102.440573,24207.329835,0.907599,0,1,0,0,0.162344,0.154357,0.196313,0.166229,1,0.740177,0.462362,2,2,0.5,6,0.770811,0.812104,0.678544,0.551048,0.357056,0.463221,0.376184,0.68267,0.869403,0.922258,0.300258,17,13.01029,0.668362,0.78976,0.811959,0.922124,0.748726,0.681701,0.863175,0.700863,0.936073,1.496195,0.369655,0,-1,355.123922,0.855145,133.330417,-0.420009,0.90752,1181.179475,17.179091,17.345373,4.545495,0.069747,13.744765,0.014544,8.85904,3.326105,0.375448,62444,11.042025,0.990413,7.074269,-2.662881,Spiral
0.200002,0.010704,0.873078,3.31623,1.271912,0.11375,1.950693,304.726107,1.271912,0.063531,5.935164,0.166746,0.998497,3.625,1,-0.110184,54.344729,1488.001295,66.690967,7.72608,0.412285,102.854449,32764.475217,1.006541,0,1,0,0,0.151221,0.116453,0.258089,0.051926,1,0.6561,0.299712,2,2,0.5,6,0.77158,0.808697,0.682776,0.552159,0.356326,0.461813,0.373467,0.676376,0.816949,0.861348,0.258584,37,13.161751,0.571036,0.792633,0.813358,0.923493,0.75113,0.684197,0.863195,0.702086,0.934706,1.751203,0.306972,-0.447214,-0.894427,380.927815,0.885806,169.260155,-0.401748,0.91575,1484.371736,22.776547,22.776547,6.01105,0.100407,16.177457,0.015344,8.769765,3.896727,0.444337,71095,11.171772,1,7.302747,-2.298519,Spiral
0.216478,0.011229,0.64553,5.199712,1.273449,0.09768,2.237533,292.679005,1.273449,0.109452,9.747273,0.147764,0.99521,3.093584,1,-0.112272,58.663688,1359.781403,74.35988,8.789661,0.445285,110.629152,20193.268369,0.952716,0,1,0,0,0.180953,0.121879,0.281003,0.051117,1,0.67119,0.439766,1,1,0,5,0.739778,0.791798,0.675218,0.534637,0.354243,0.478851,0.379153,0.70918,0.962264,0.931335,0.268139,25,13.238646,0.594025,0.782226,0.808899,0.918168,0.742705,0.688563,0.880261,0.712043,0.958715,1.683431,0.334174,0.447214,-0.894427,367.763511,0.804627,132.823191,-0.4442,0.895928,1366.151811,20.686604,21.988758,7.51522,0.019228,14.619147,0.015142,10.285492,3.714756,0.361165,67575,11.120993,0.940781,7.219753,-3.951367,Spiral
0.183504,0.014024,0.744334,4.031924,1.318659,0.11367,2.003684,290.826409,1.318659,0.143891,10.260073,0.12401,0.998432,3.25,1,-0.12451,47.596356,1425.609783,66.043263,7.226685,0.419365,107.930992,27487.138443,0.979952,0,1,0,0,0.094275,0.138426,0.293656,0.05098,1,0.706778,0.656676,2,2,0.5,6,0.794239,0.819794,0.695142,0.569874,0.377004,0.474673,0.389134,0.682843,0.789286,0.795583,0.243929,26,13.31601,0.567462,0.807365,0.820629,0.930918,0.763939,0.700234,0.867307,0.711737,0.931668,1.762231,0.313199,-0.447214,-0.894427,356.708565,0.902623,160.078106,-0.574719,0.818351,1418.97449,20.235004,20.823854,5.554255,0.117225,16.216644,0.01426,8.864263,3.977966,0.448764,61880,11.032952,0.971722,7.25769,-2.143664,Spiral
0.185,0.012538,0.766955,5.624664,1.291919,0.10338,1.94441,323.303263,1.291919,0.143891,11.476393,0.140508,0.99792,3.292375,1,-0.108004,53.811999,1520.611869,77.426635,8.816385,0.415961,115.111958,25157.472505,1.053744,0,1,0,0,0.14449,0.121098,0.295198,0.086781,1,0.665978,0.38703,1,1,0,5,0.787372,0.819908,0.70236,0.57587,0.383445,0.486993,0.39929,0.693367,0.790476,0.858621,0.261555,28,13.395085,0.598135,0.806322,0.823663,0.931968,0.767628,0.707557,0.877512,0.722774,0.941568,1.671863,0.327443,-0.316228,-0.948683,401.529575,0.90189,157.200509,-0.597962,0.801524,1516.808519,20.562249,20.868013,5.602912,0.116491,15.076242,0.013556,9.648878,3.777576,0.391504,78435,11.270026,0.985348,7.324364,-2.149937,Spiral
0.210012,0.010547,0.737539,4.02864,1.266745,0.128448,1.800028,338.86428,1.266745,0.143891,13.643048,0.15516,0.997214,2.784802,1,-0.108505,65.369821,1479.771769,81.90716,8.098644,0.344914,121.238854,48409.540521,0.872721,0,1,0,0,0.17494,0.174185,0.238802,0.130349,1,0.728234,0.362996,2,2,0.5,6,0.75547,0.818865,0.696297,0.570173,0.366549,0.485193,0.397308,0.69682,0.832836,0.822699,0.294304,22,13.289681,0.65463,0.788846,0.820803,0.930962,0.764136,0.69162,0.87675,0.719639,0.941768,1.527581,0.357143,-0.316228,-0.948683,435.965595,0.876352,194.002577,-0.175255,0.984523,1469.661191,17.168102,17.279099,4.505607,0.090954,13.312133,0.011682,7.575473,3.371049,0.444995,93465,11.445342,0.993576,7.292787,-2.397406,Spiral
0.227141,0.012846,0.591306,3.58933,1.240793,0.082599,2.03747,295.60954,1.240793,0.177925,13.850384,0.173981,0.9965,3.198792,1,-0.094332,66.137698,1614.187579,80.610471,10.230568,0.388099,117.237876,22530.935472,1.075097,0,1,0,0,0.174894,0.100136,0.047233,0.041693,1,0.665225,0.594071,2,2,0.5,6,0.761509,0.807904,0.678234,0.547949,0.350902,0.460798,0.372281,0.679409,0.996491,0.973689,0.256757,26,12.879012,0.549355,0.782921,0.806348,0.92141,0.742977,0.676169,0.863649,0.696402,0.937312,1.820318,0.304394,0,-1,402.34438,0.783641,133.330417,-0.420009,0.90752,1618.708923,20.665331,21.852265,5.559982,0.001757,17.212765,0.012767,12.140583,4.023193,0.331384,80940,11.301463,0.945684,7.389384,-6.343881,Spiral
0.231332,0.010694,0.712132,3.66814,1.22869,0.086972,2.083537,309.845123,1.22869,0.08887,8.310305,0.191274,0.999115,3.125,1,-0.104551,70.908886,1597.382013,89.963488,9.560332,0.411454,124.447074,26175.537642,1.047214,0.06828,20,0.689064,1,0.153076,0.088952,0.033554,0.02964,1,0.677811,0.27537,2,2,0.5,6,0.749501,0.819639,0.685234,0.561644,0.348013,0.464327,0.38058,0.677618,0.977199,0.975745,0.279345,26,12.948315,0.588385,0.77876,0.814376,0.922407,0.751187,0.674167,0.865693,0.705,0.938514,1.699567,0.316456,1,0,429.242356,0.773867,137.244308,-0.320596,0.947216,1596.874724,21.74617,23.99436,9.428518,0.011532,17.276017,0.013618,11.635271,3.720217,0.319736,92100,11.43063,0.906303,7.375804,-4.462663,Spiral
0.202457,0.010411,0.805261,6.872196,1.30527,0.122534,2.218008,323.402226,1.30527,0.134753,12.943589,0.12533,0.993576,3.132573,1,-0.108226,60.787262,1551.128406,70.714651,8.087352,0.398997,118.103112,36131.979998,1.009132,0,1,0,0,0.163379,0.098005,0.274706,0.044598,1,0.685079,0.806693,2,2,0.5,6,0.752484,0.792887,0.683597,0.542015,0.363736,0.483381,0.383266,0.707114,0.945017,0.99268,0.252294,27,13.294916,0.576841,0.79042,0.811681,0.924089,0.750066,0.697455,0.882386,0.716216,0.954871,1.733579,0.329558,-0.83205,-0.5547,399.656102,0.811941,190.065778,-0.620838,0.783939,1547.635618,19.682537,20.913353,5.740171,0.026542,15.153395,0.012718,8.142632,3.872418,0.475573,79750,11.286652,0.941147,7.344484,-3.62901,Spiral
0.177483,0.010894,0.434013,4.900699,1.332483,0.176727,0.909753,273.642102,1.332483,0.143275,13.152052,0.084264,0.991271,2.294293,1,-0.111855,45.03544,1063.125822,63.407101,7.686581,0.89698,487.333233,885592.690814,0.873524,0,1,0,0,0.089136,0.081601,0.851844,0.07262,1,0.729952,0.489832,2,2,0.5,6,0.806979,0.825847,0.693829,0.572997,0.378548,0.469094,0.3874,0.676094,0.894942,0.893095,0.314208,14,13.082841,0.737635,0.811061,0.820441,0.927638,0.761072,0.702015,0.865552,0.710134,0.933071,1.355684,0.413183,-1,0,344.889837,0.840783,187.882942,0.468377,0.883529,1067.873871,16.029714,17.316716,5.666107,0.055385,13.75399,0.015011,5.683719,3.096275,0.544762,59110,10.987155,0.925679,6.973425,-2.89345,Spiral
0.186941,0.013312,0.53195,4.98888,1.295167,0.110395,-0.605298,256.587217,1.295167,0.088144,6.621628,0.125618,0.992338,2.531416,1,-0.077471,44.091208,1125.753537,70.765904,12.264352,0.332363,100.932837,15448.922976,1.039207,0.076142,2,9.174165,0,0.11125,0.087538,2.067001,0.067379,1,0.745067,0.29884,2,2,0.5,6,0.812467,0.822303,0.676783,0.55652,0.365659,0.45006,0.370086,0.665,0.837945,0.822909,0.344687,17,12.96659,0.662054,0.808279,0.812474,0.918097,0.74593,0.690107,0.853798,0.693689,0.929965,1.51045,0.299013,1,0,330.080293,0.697454,124.277914,0.820741,-0.5713,1131.423253,15.119961,19.673304,8.225025,0.087945,16.579768,0.013364,9.103977,3.427721,0.376508,53636,10.889976,0.768552,7.031232,-2.431048,Spiral
0.237824,0.014662,0.196963,4.379533,1.21435,0.124354,-3.075651,212.461761,1.21435,0.230038,15.689593,0.203538,0.998765,1.982388,1,-0.108206,49.369696,809.923946,65.217324,8.83386,0.408586,94.568499,13490.850484,0.610658,0.069224,13,0.670943,1,0.107059,0.092587,2.305722,0,0,0.690301,0.416659,1,1,0,5,0.730751,0.836031,0.686053,0.573562,0.324471,0.444024,0.371218,0.647215,0.933962,0.914223,0.40613,17,12.918343,0.769558,0.76767,0.820763,0.923004,0.757568,0.649793,0.846448,0.694734,0.917058,1.299447,0.380769,0,1,289.352726,0.753624,101.202767,-0.978234,-0.207504,806.58772,12.274914,14.904204,4.595135,0.031774,11.038714,0.015218,7.970016,2.787559,0.349756,41778,10.640125,0.823587,6.692813,-3.449102,Spiral
0.250974,0.011531,0.238368,4.987309,1.231559,0.090603,1.50994,279.517441,1.231559,0.089016,7.719656,0.183664,0.993858,3.323792,1,-0.095618,69.419827,1580.506437,72.720754,9.038054,0.397635,110.599271,25390.498788,1.044663,0,1,0,0,0.119056,0.08764,0.107784,0.021961,1,0.63283,0.30189,2,2,0.5,6,0.724793,0.836059,0.69202,0.57857,0.33416,0.461042,0.385459,0.666227,0.9319,0.864103,0.257681,17,12.986573,0.522814,0.766522,0.821578,0.926015,0.760794,0.659196,0.859984,0.706543,0.928693,1.912728,0.274877,-0.894427,-0.447214,381.367277,0.820634,143.199162,-0.174582,0.984643,1576.684695,20.884,21.492241,5.008707,0.035236,18.475046,0.013246,11.010432,4.134295,0.375489,72540,11.191893,0.9717,7.36308,-3.345691,Spiral
0.233453,0.007054,0.176188,3.548986,1.234986,0.058952,0.907395,371.873634,1.234986,0.044923,6.368089,0.183294,0.996127,3.286483,1,-0.082684,86.522305,2206.033318,108.732606,11.64677,0.416088,154.017053,34458.119744,1.163664,0,1,0,0,0.11462,0.119922,0.233087,0.036626,1,0.680443,0.323803,2,2,0.5,6,0.714045,0.819986,0.69453,0.569505,0.347415,0.486545,0.398961,0.700539,1,0.809063,0.246699,9,13.207192,0.494179,0.767729,0.818118,0.924965,0.756731,0.673926,0.877817,0.718158,0.949027,2.023558,0.257246,-0.384615,-0.923077,500.633599,0.788223,130.04999,0.176855,0.984237,2202.400948,20.489209,20.816572,3.785764,0.002825,19.680467,0.009303,16.935034,4.399227,0.259771,125315,11.738586,0.984274,7.697303,-5.8693,Spiral
0.194667,0.009748,0.395937,3.65085,1.26806,0.071784,1.716705,281.996454,1.26806,0.109452,11.228333,0.159805,0.994402,3.25,1,0.131139,51.668954,1515.815028,81.711622,7.815358,0.47097,117.240777,17856.115602,0.95037,0,1,0,0,0.185755,0.168814,0.223419,0.083427,1,0.685301,0.513877,1,1,0,5,0.782369,0.821802,0.679339,0.558282,0.363458,0.464561,0.381777,0.683842,0.864769,0.824174,0.257962,17,13.008708,0.549962,0.795459,0.813605,0.917349,0.74636,0.687407,0.864164,0.703088,0.942023,1.818306,0.284413,-0.707107,-0.707107,370.843633,0.85983,108.811764,0.588172,0.808736,1512.592986,-20.420352,20.469123,6.485774,0.074432,20.469123,-0.0135,13.901006,4.078789,0.293417,68002,11.127292,-0.997617,7.321581,-2.597869,Spiral
0.233986,0.007852,0.383824,3.422021,1.263562,0.099653,1.703584,279.460194,1.263562,0.044173,5.625417,0.160153,0.989243,3.480208,1,-0.134669,63.551025,1715.956194,63.803192,5.850155,0.302767,103.495212,32182.049151,0.899762,0,1,0,0,0.14551,0.092578,0.106092,0.018786,1,0.65033,0.219546,2,2,0,7,0.736173,0.806897,0.683186,0.551261,0.349603,0.474893,0.383189,0.695115,0.910072,0.994795,0.227928,17,12.985912,0.477862,0.772119,0.809252,0.926592,0.749846,0.675243,0.874532,0.707717,0.943816,2.092654,0.257169,-0.980581,-0.196116,375.889611,0.832444,171,0,1,1711.496193,21.866794,21.866794,6.494444,0.047046,15.313677,0.012776,10.00875,4.553188,0.454921,70334,11.161011,1,7.445123,-3.056624,Spiral
0.186015,0.00506,0.554087,4.482792,1.276136,0.117397,-0.161191,498.461633,1.276136,0.062327,12.317407,0.145581,0.997182,2.676208,1,-0.105489,85.415191,2297.088273,131.12384,9.200834,0.313109,193.248098,73516.48513,1.031312,0.063243,2,6.453341,0,0.105572,0.058618,2.128746,0.048385,1,0.762949,0.471182,2,2,0.5,6,0.817029,0.868361,0.678958,0.589581,0.359828,0.440411,0.382436,0.648657,0.815261,0.718876,0.331337,10,12.954861,0.63478,0.809123,0.830101,0.92041,0.764033,0.683792,0.845102,0.701521,0.91818,1.575348,0.282533,-0.707107,0.707107,642.526264,0.683977,269.670169,0.893684,-0.448696,2301.235052,17.60051,17.722496,4.040232,0.101421,15.612601,0.007648,8.533517,3.581542,0.419703,202188,12.216953,0.993117,7.741201,-2.288478,Spiral
0.208126,0.010858,0.523655,3.284182,1.272852,0.056443,-0.15851,272.415124,1.272852,0.077395,7.127681,0.144337,0.99603,2.843584,1,-0.146038,53.915755,1300.247974,86.719677,7.779858,0.345691,104.982908,5435.547818,0.815654,0,1,0,0,0.14118,0.035776,1.502461,0.04658,1,0.715303,0.683251,2,2,0.5,6,0.774343,0.781529,0.664454,0.51929,0.366175,0.472885,0.369573,0.711689,0.892593,0.990446,0.291262,8,12.911296,0.616301,0.789207,0.794131,0.914763,0.726442,0.692595,0.877582,0.696916,0.959355,1.622583,0.329685,-1,0,361.912973,0.728708,73.389373,-0.340649,-0.940191,1304.231079,19.437559,21.008355,7.633874,0.056691,13.146202,0.014903,17.771389,3.603715,0.202782,65070,11.083219,0.92523,7.173369,-2.870146,Spiral
0.196041,0.017008,0.123699,2.825306,1.283457,0.183638,0.268703,143.136299,1.283457,0.109452,6.435358,0.137679,0.995585,1.647584,1,-0.15276,25.640034,452.991992,38.593771,5.35547,0.758072,135.741209,55849.690083,0.293029,0.105717,7,1.105892,1,0.174854,0.048511,2.681573,0,0,0.778892,0.563276,2,2,0.5,6,0.767669,0.792449,0.680949,0.539618,0.375214,0.48877,0.387326,0.717778,0.822695,0.778788,0.486207,7,13.30754,0.890115,0.795264,0.805545,0.918562,0.739944,0.698893,0.878819,0.707928,0.956733,1.12345,0.402778,0,-1,182.584227,0.688427,86.700634,0.991919,-0.126873,451.31613,13.293013,13.936514,9.614517,0.096971,6.601746,0.029454,5.205454,2.471824,0.474853,16356,9.70235,0.953826,6.112168,-2.333342,Spiral
0.224445,0.011362,0.392974,4.291593,1.212764,0.084997,-1.406197,299.041803,1.212764,0.143275,12.61028,0.205941,0.990629,3.176208,1,-0.093844,63.976839,1645.139636,83.844291,9.75322,0.287874,113.094446,20547.737468,1.182084,0.067245,3,7.629697,0,0.121412,0.122104,4.168276,0.030463,1,0.644481,0.811109,2,2,0.5,6,0.747334,0.817227,0.676434,0.5528,0.328624,0.439728,0.359358,0.650069,0.929054,0.997156,0.268031,39,12.770141,0.533405,0.771794,0.807623,0.922597,0.745111,0.65359,0.846846,0.683932,0.917893,1.874749,0.269336,-0.707107,-0.707107,404.030939,0.822159,139.832042,0.20024,-0.979747,1648.812956,19.171306,23.719681,7.18115,0.036761,20.034193,0.011627,11.791382,4.080908,0.346092,81400,11.307131,0.808245,7.407811,-3.303317,Spiral
0.192296,0.018973,0.574815,6.228478,1.263313,0.099125,1.983207,244.499489,1.263313,0.230038,12.124641,0.158327,0.993186,3.375,1,-0.088249,43.003859,1270.358188,60.710175,9.794435,0.329703,86.73531,23048.424698,1.168585,0.059592,2,11.225926,0,0.143282,0.074716,0.148964,0.050968,1,0.647899,0.482585,2,2,0,7,0.802835,0.816622,0.67254,0.549211,0.350071,0.436043,0.356083,0.648353,0.854167,0.857201,0.248485,42,12.898034,0.558579,0.801987,0.808956,0.917888,0.742531,0.673443,0.839718,0.679295,0.914837,1.790258,0.30303,-0.707107,-0.707107,315.634282,0.863888,125.924581,-0.56383,0.825891,1274.24406,22.776547,25.198412,7.161058,0.07849,20.675742,0.017875,10.119105,4.03709,0.398957,49200,10.803649,0.903888,7.150108,-2.544783,Spiral
0.20849,0.01323,0.925742,5.956757,1.295715,0.088961,2.744448,457.616652,1.295715,0.325323,24.589472,0.181586,0.999119,4.404499,1,-0.078039,83.245038,2740.223901,101.041002,12.346222,0.563228,187.737323,80358.189159,1.112845,0,1,0,0,0.1341,0.094365,9.964475,0.037226,1,0.583093,0.629529,1,1,0,5,0.771991,0.807942,0.685517,0.553858,0.348764,0.451772,0.365006,0.659024,0.844548,0.94088,0.24685,75,13.095552,0.458017,0.792064,0.812813,0.928642,0.754812,0.674438,0.851495,0.692106,0.916925,2.183324,0.21004,0,-1,564.142712,0.70132,239.520354,-0.914327,0.404976,2727.303281,28.302898,30.008495,6.808121,0.084078,25.439921,0.010378,11.38652,4.834421,0.424574,156884,11.963262,0.943163,7.911069,-2.47601,Spiral
0.194462,0.026483,0.323119,5.402219,1.255146,0.100747,-2.708587,233.555133,1.255146,0.325323,12.284223,0.161416,0.998074,3.264429,1,-0.102875,41.289583,1253.177646,56.252832,8.727174,0.269092,82.813858,16053.994093,1.088888,0.071892,20,0.830086,1,0.088649,0.126296,2.651883,0.056751,1,0.675996,0.367588,1,1,0,5,0.793182,0.821203,0.690152,0.566755,0.349956,0.441205,0.362319,0.639287,0.926941,0.982945,0.257647,18,12.912932,0.534697,0.799515,0.81407,0.929081,0.756337,0.67395,0.842949,0.686219,0.907294,1.870219,0.273585,0,-1,294.278779,0.75656,126.589889,-0.718857,-0.695158,1250.485316,21.20575,27.366973,12.623824,0.028838,18.378469,0.016958,9.87824,4.249322,0.43017,43228,10.674244,0.774866,7.131287,-3.546056,Spiral
